Num_Acc;senc;catv;occutc;obs;obsm;choc;manv;num_veh
201800046085;2;7;0;0;2;4;2;B01
201800046086;1;32;0;0;2;2;3;A01
201800046086;1;34;0;0;2;6;12;B01
201800046086;1;10;0;0;2;5;1;C01
201800046087;1;7;0;0;2;4;2;B01
201800046087;1;7;0;0;2;9;3;A01
201800046088;2;7;0;0;2;1;2;A01
201800046088;2;7;0;0;2;4;2;C01
201800046088;2;7;0;0;2;4;2;B01
201800046088;2;7;0;0;2;6;2;D01
201800046089;2;7;0;0;2;5;12;B01
201800046089;2;33;0;0;2;1;0;A01
201800046090;1;10;0;0;2;1;0;A01
201800046090;1;10;0;0;2;4;0;B01
201800046091;2;31;0;0;2;3;3;A01
201800046091;2;7;0;0;2;5;12;B01
201800046092;1;7;0;0;2;8;1;B01
201800046092;1;7;0;0;2;0;0;A01
201800046093;2;7;0;0;2;4;2;E01
201800046093;2;7;0;0;2;4;2;B01
201800046093;2;7;0;0;2;1;2;A01
201800046093;2;7;0;0;2;4;2;C01
201800046093;2;7;0;0;2;4;2;D01
201800046094;1;7;0;0;2;1;0;A01
201800046094;1;7;0;0;2;4;0;B01
201800046094;2;7;0;0;2;4;0;C01
201800046094;2;7;0;0;2;4;0;D01
201800046095;1;32;0;0;2;1;3;A01
201800046095;1;7;0;0;2;3;11;B01
201800046096;1;10;0;0;2;0;0;Z01
201800046096;1;10;0;0;2;1;2;A01
201800046096;1;10;0;0;2;0;0;Y01
201800046097;1;33;0;0;2;2;3;A01
201800046097;1;10;0;0;2;3;11;B01
201800046098;2;7;0;0;2;5;2;C01
201800046098;2;7;0;0;2;3;2;B01
201800046098;2;33;0;0;2;7;3;A01
201800046099;2;7;0;0;2;3;1;C01
201800046099;2;7;0;0;2;5;1;B01
201800046099;2;33;0;0;2;8;3;A01
201800046100;1;33;0;0;2;7;3;A01
201800046100;1;7;0;0;2;3;1;B01
201800046101;1;7;0;0;2;7;14;A01
201800046101;1;33;0;0;2;2;3;B01
201800046102;2;10;0;3;0;1;14;A01
201800046103;1;7;0;0;2;1;2;A01
201800046103;1;7;0;0;2;4;2;B01
201800046104;1;7;0;4;0;8;2;A01
201800046105;2;33;0;0;0;8;17;A01
201800046105;2;7;0;0;0;0;2;B01
201800046106;2;7;0;3;2;1;2;A01
201800046106;2;7;0;0;0;4;2;B01
201800046106;1;7;0;0;2;4;0;C01
201800046107;2;31;0;0;2;2;3;B01
201800046107;2;7;0;0;2;8;12;A01
201800046108;1;7;0;0;2;8;13;A01
201800046108;1;31;0;0;2;2;3;B01
201800046109;1;7;0;14;0;2;0;A01
201800046110;1;7;0;0;2;8;1;A01
201800046110;1;17;0;0;2;2;12;B01
201800046111;1;7;0;4;0;3;0;A01
201800046112;1;10;0;0;2;4;2;B01
201800046112;1;10;0;0;2;3;2;A01
201800046113;2;7;0;1;0;1;1;A01
201800046113;2;7;0;0;2;4;23;B01
201800046114;1;10;0;0;2;8;1;C01
201800046114;1;10;0;0;2;1;12;A01
201800046114;1;31;0;0;2;4;12;B01
201800046115;1;7;0;0;2;1;2;A01
201800046115;1;7;0;0;2;4;2;B01
201800046116;2;34;0;0;0;3;2;A01
201800046117;2;7;0;4;0;3;21;A01
201800046118;2;10;0;0;2;8;9;A01
201800046118;2;33;0;0;2;2;0;B01
201800046119;1;7;0;0;2;1;2;A01
201800046119;1;7;0;0;2;4;2;B01
201800046120;2;7;0;0;2;6;11;A01
201800046120;2;33;0;0;2;1;3;B01
201800046121;2;7;0;4;2;9;0;A01
201800046121;2;7;0;0;2;2;1;B01
201800046121;2;7;0;0;2;1;2;E01
201800046121;2;10;0;0;2;2;1;D01
201800046121;2;10;0;0;2;3;1;C01
201800046122;1;7;0;0;2;1;2;A01
201800046122;1;7;0;0;2;4;2;B01
201800046123;1;34;0;0;2;1;1;A01
201800046123;1;7;0;0;2;0;0;B01
201800046124;2;7;0;0;2;2;12;A01
201800046124;2;32;0;0;2;8;3;B01
201800046125;1;10;0;0;2;7;12;A01
201800046125;1;32;0;0;2;3;3;B01
201800046126;1;10;0;0;2;7;12;A01
201800046126;1;32;0;0;2;8;3;B01
201800046127;2;34;0;0;2;8;3;A01
201800046127;2;7;0;0;0;7;1;B01
201800046128;2;7;0;0;2;7;12;A01
201800046128;1;33;0;0;2;8;3;B01
201800046129;2;7;0;0;2;2;2;A01
201800046129;2;7;0;0;2;6;0;B01
201800046130;2;33;0;0;2;2;3;A01
201800046130;2;33;0;0;2;8;3;B01
201800046130;2;7;0;0;2;8;1;C01
201800046131;2;31;0;0;2;3;21;A01
201800046131;2;7;0;0;2;5;1;B01
201800046132;2;7;0;0;2;5;14;A01
201800046132;2;33;0;0;2;1;1;B01
201800046133;2;33;0;0;0;8;21;A01
201800046134;1;7;0;0;2;1;2;A01
201800046134;2;7;0;0;2;4;2;B01
201800046135;0;10;0;0;0;3;0;A01
201800046136;1;10;0;0;1;1;1;A01
201800046137;2;7;0;4;0;0;13;A01
201800046138;2;7;0;4;0;0;1;A01
201800046139;1;7;0;4;0;3;2;A01
201800046140;2;10;0;0;2;8;11;A01
201800046140;2;7;0;0;2;7;1;B01
201800046140;2;33;0;0;2;7;3;C01
201800046141;1;33;0;0;2;8;3;A01
201800046141;1;7;0;0;2;2;12;B01
201800046141;1;7;0;0;2;6;1;C01
201800046142;1;32;0;0;2;3;0;A01
201800046142;1;7;0;0;2;5;1;B01
201800046143;2;33;0;0;2;7;3;B01
201800046143;2;7;0;0;2;8;11;A01
201800046144;2;7;0;4;0;1;1;A01
201800046145;2;31;0;0;2;1;3;A01
201800046145;2;7;0;0;2;6;11;B01
201800046146;1;7;0;0;2;6;2;B01
201800046146;1;7;0;0;2;2;2;A01
201800046147;2;7;0;0;2;7;14;B01
201800046147;1;34;0;0;2;3;3;A01
201800046148;1;34;0;0;2;3;0;Z01
201800046148;1;7;0;0;2;2;0;B01
201800046149;2;7;0;0;2;6;12;B01
201800046149;2;33;0;0;2;3;3;A01
201800046150;2;31;0;0;2;1;0;A01
201800046150;2;7;0;0;2;3;1;B01
201800046151;1;32;0;0;2;1;0;B01
201800046151;1;7;0;0;2;8;0;Z01
201800046152;2;7;0;0;2;2;12;A01
201800046152;2;34;0;0;2;3;3;B01
201800046153;2;13;0;3;0;1;1;A01
201800046154;2;7;0;4;0;3;1;A01
201800046155;2;7;0;0;2;8;11;A01
201800046155;2;31;0;0;2;7;3;B01
201800046156;1;7;0;0;2;4;1;B01
201800046156;1;7;0;0;2;1;9;A01
201800046157;1;7;0;0;2;1;1;A01
201800046157;1;7;0;0;2;4;1;B01
201800046158;2;33;0;0;2;6;2;A01
201800046158;2;7;0;0;2;0;0;Z01
201800046159;2;7;0;0;2;2;12;A01
201800046159;2;33;0;0;2;3;3;B01
201800046160;2;7;0;0;2;2;11;A01
201800046160;2;10;0;0;2;6;11;B01
201800046161;2;17;0;0;2;2;12;A01
201800046161;2;7;0;0;2;6;2;B01
201800046162;1;7;0;0;2;7;11;A01
201800046162;1;34;0;0;2;2;3;B01
201800046163;2;7;0;0;2;5;12;A01
201800046163;2;32;0;0;2;1;1;B01
201800046164;2;14;0;0;2;3;0;B01
201800046164;2;7;0;0;2;2;3;A01
201800046165;2;10;0;0;2;3;11;B01
201800046165;2;31;0;0;2;2;3;A01
201800046166;2;33;0;0;2;4;11;B01
201800046166;2;33;0;0;2;1;3;A01
201800046166;2;7;0;0;2;3;1;C01
201800046166;2;7;0;0;2;5;1;D01
201800046167;1;15;0;0;0;0;0;A01
201800046167;1;33;0;0;0;0;0;B01
201800046168;1;7;0;0;2;8;13;A01
201800046168;1;33;0;0;2;7;17;B01
201800046169;1;32;0;0;2;2;3;A01
201800046169;1;7;0;0;2;6;0;B01
201800046170;2;33;0;0;2;8;3;B01
201800046170;2;10;0;0;2;2;12;A01
201800046171;1;31;0;0;2;1;3;B01
201800046171;1;7;0;0;2;6;11;A01
201800046172;2;10;0;0;2;4;1;B01
201800046172;2;10;0;0;2;1;1;A01
201800046173;1;34;0;0;2;1;12;A01
201800046173;1;7;0;0;2;4;1;B01
201800046174;1;10;0;0;2;3;1;B01
201800046174;1;10;0;0;2;0;0;T01
201800046174;1;10;0;0;2;4;1;A01
201800046175;2;33;0;0;2;3;1;B01
201800046175;2;7;0;0;2;2;14;Z01
201800046176;1;7;0;4;0;1;0;A01
201800046177;1;7;0;4;0;8;1;A01
201800046178;2;10;0;0;2;6;2;B01
201800046178;2;7;0;0;2;1;2;A01
201800046179;1;7;0;0;2;2;14;A01
201800046179;1;7;0;0;2;8;1;B01
201800046180;2;37;1;0;2;3;2;A01
201800046180;2;34;0;0;2;5;2;B01
201800046180;2;10;0;0;2;5;0;C01
201800046181;2;17;0;1;0;2;1;A01
201800046181;2;14;0;15;0;6;24;B01
201800046182;1;10;0;3;0;2;0;A01
201800046183;2;32;0;0;2;1;2;A01
201800046183;2;7;0;0;2;6;2;B01
201800046184;2;14;0;3;0;3;16;A01
201800046185;1;7;0;0;0;7;1;A01
201800046186;2;7;0;0;2;1;2;A01
201800046186;2;7;0;0;2;4;23;B01
201800046187;1;10;0;0;2;1;2;A01
201800046187;1;10;0;0;2;4;1;B01
201800046188;2;7;0;15;0;1;0;A01
201800046189;1;7;0;0;2;1;2;A01
201800046189;1;7;0;0;2;4;0;B01
201800046190;2;10;0;0;0;3;1;A01
201800046191;1;10;0;3;0;2;11;A01
201800046192;1;10;0;0;2;3;13;A01
201800046192;1;7;0;0;2;5;2;B01
201800046192;1;7;0;0;2;4;1;C01
201800046193;1;10;0;4;0;1;1;A01
201800046194;2;7;0;3;0;2;14;A01
201800046195;1;32;0;4;0;7;9;A01
201800046196;2;7;0;4;0;1;1;A01
201800046197;2;7;0;0;2;1;2;A01
201800046197;2;7;0;0;2;4;2;B01
201800046198;2;7;0;3;2;1;0;A01
201800046198;2;7;0;0;2;1;1;B01
201800046199;2;7;0;4;0;5;9;A01
201800046200;1;10;0;0;2;1;1;Z01
201800046200;1;10;0;0;2;4;1;B01
201800046201;1;7;0;0;2;1;2;C01
201800046201;1;7;0;0;2;1;2;A01
201800046201;1;7;0;0;2;4;2;D01
201800046201;1;7;0;0;2;4;2;B01
201800046202;2;7;0;5;0;1;12;A01
201800046203;2;7;0;0;2;1;2;A01
201800046203;2;10;0;0;2;4;2;B01
201800046203;1;7;0;0;2;4;2;C01
201800046204;1;7;0;0;2;8;0;A01
201800046204;1;7;0;0;2;2;1;B01
201800046204;1;7;0;0;2;1;1;C01
201800046204;1;7;0;0;2;1;1;D01
201800046205;1;7;0;0;2;3;13;A01
201800046205;1;7;0;0;2;5;1;B01
201800046206;2;31;0;0;2;1;9;A01
201800046206;2;7;0;0;2;4;9;B01
201800046207;2;7;0;0;2;3;2;A01
201800046207;2;7;0;0;2;5;2;B01
201800046208;1;7;0;0;2;4;2;B01
201800046208;1;7;0;0;2;4;2;C01
201800046208;1;7;0;0;2;1;9;A01
201800046209;2;33;0;0;2;1;1;A01
201800046209;2;10;0;0;2;4;1;B01
201800046210;2;32;0;0;2;1;3;A01
201800046210;2;10;0;0;2;4;0;B01
201800046211;2;33;0;0;6;3;1;A01
201800046212;1;31;0;0;2;1;12;A01
201800046212;1;10;0;0;2;2;0;B01
201800046212;1;10;0;0;2;6;2;C01
201800046213;2;7;0;0;2;3;9;A01
201800046213;2;14;0;0;2;5;1;B01
201800046214;1;7;0;0;2;1;2;A01
201800046214;1;10;0;0;2;4;1;B01
201800046215;1;33;0;0;2;1;2;A01
201800046215;1;10;0;0;2;4;2;B01
201800046216;2;17;0;4;0;7;1;A01
201800046217;1;7;0;0;2;4;2;B01
201800046217;1;7;0;0;2;4;2;C01
201800046217;1;7;0;0;2;1;2;A01
201800046217;1;7;0;0;2;1;2;D01
201800046218;1;7;0;4;2;5;1;B01
201800046218;1;13;0;0;2;3;11;A01
201800046219;1;7;0;0;2;1;2;A01
201800046219;1;7;0;0;2;6;2;B01
201800046220;2;7;0;4;0;1;1;A01
201800046221;2;10;0;3;0;1;0;A01
201800046222;2;10;0;4;0;1;1;A01
201800046223;2;10;0;0;2;8;1;C01
201800046223;2;33;0;0;2;3;3;A01
201800046223;2;10;0;0;2;7;1;B01
201800046224;1;7;0;4;0;1;1;A01
201800046225;1;10;0;0;2;5;14;B01
201800046225;1;34;0;0;2;3;3;A01
201800046226;1;7;0;0;2;4;2;B01
201800046226;1;7;0;0;2;4;2;C01
201800046226;1;7;0;0;2;1;2;A01
201800046227;2;10;0;0;2;6;11;B01
201800046227;2;34;0;0;2;1;3;A01
201800046228;1;7;0;0;2;8;1;B01
201800046228;1;7;0;0;2;7;12;A01
201800046229;1;10;0;0;2;3;21;A01
201800046229;1;7;0;3;2;5;2;B01
201800046230;1;7;0;4;0;2;14;A01
201800046231;2;15;0;0;2;3;1;D01
201800046231;2;7;0;0;2;6;9;B01
201800046231;2;15;0;0;2;2;1;A01
201800046231;2;7;0;0;2;1;0;C01
201800046232;1;7;0;0;2;4;2;B01
201800046232;1;7;0;0;2;1;2;A01
201800046233;1;34;0;0;0;9;1;A01
201800046234;1;7;0;3;0;1;0;A01
201800046234;1;7;0;5;0;3;0;B01
201800046235;2;7;0;0;2;2;2;B01
201800046235;2;32;0;0;2;3;2;A01
201800046235;2;7;0;0;2;5;2;C01
201800046236;1;10;0;0;2;1;2;A01
201800046236;1;7;0;0;2;4;2;B01
201800046237;1;2;0;0;0;5;0;A01
201800046238;2;7;0;3;0;1;14;A01
201800046239;1;7;0;0;2;8;1;B01
201800046239;1;7;0;0;2;2;12;A01
201800046240;2;32;0;0;0;0;1;A01
201800046241;2;7;0;0;2;5;12;A01
201800046241;2;33;0;0;2;1;1;B01
201800046242;1;33;0;0;2;3;3;A01
201800046242;1;7;0;0;2;5;1;B01
201800046243;2;7;0;0;2;1;1;A01
201800046243;2;7;0;0;2;4;2;B01
201800046244;2;7;0;4;0;1;16;A01
201800046245;1;7;0;0;2;1;0;A01
201800046245;1;7;0;0;2;4;0;B01
201800046246;2;7;0;0;0;2;11;A01
201800046247;2;7;0;4;0;3;0;A01
201800046247;2;7;0;5;0;0;0;T01
201800046248;2;7;0;0;2;4;1;B01
201800046248;2;7;0;0;2;4;1;C01
201800046248;2;7;0;0;2;4;2;D01
201800046248;2;7;0;0;2;4;2;E01
201800046248;2;7;0;0;2;1;2;A01
201800046249;1;7;0;0;2;1;2;A01
201800046249;1;7;0;0;2;4;2;C01
201800046249;1;7;0;0;2;4;2;B01
201800046250;1;7;0;0;2;2;2;A01
201800046250;1;7;0;0;2;6;2;B01
201800046251;2;7;0;0;2;4;12;A01
201800046251;2;33;0;0;2;1;12;B01
201800046252;1;7;0;0;2;1;0;A01
201800046252;1;7;0;0;2;5;0;C01
201800046252;1;31;0;0;2;8;0;D01
201800046252;1;7;0;0;2;4;0;B01
201800046253;0;33;0;0;0;0;0;A01
201800046254;1;33;0;0;0;0;0;A01
201800046255;2;7;0;0;2;1;11;A01
201800046255;2;7;0;0;2;4;2;B01
201800046256;2;32;0;0;0;8;12;A01
201800046257;2;32;0;0;0;7;1;A01
201800046258;1;7;0;4;0;0;0;A01
201800046259;2;7;0;4;0;1;2;A01
201800046260;2;7;0;4;0;1;1;A01
201800046261;2;7;0;0;2;1;1;A01
201800046261;0;7;0;0;2;3;1;B01
201800046262;1;7;0;12;0;2;0;A01
201800046263;2;7;0;4;0;1;17;A01
201800046263;2;7;0;4;0;9;9;C01
201800046263;2;10;0;4;0;0;24;D01
201800046264;1;10;0;0;2;1;2;A01
201800046264;1;7;0;0;2;5;2;B01
201800046264;1;7;0;0;2;5;2;C01
201800046264;1;7;0;0;2;4;2;D01
201800046265;1;33;0;0;2;1;1;A01
201800046265;1;7;0;0;2;4;1;B01
201800046266;1;10;0;0;2;1;1;A01
201800046266;1;10;0;0;2;4;0;B01
201800046267;1;10;0;14;0;7;0;A01
201800046268;2;7;0;0;2;6;11;A01
201800046268;2;32;0;0;2;1;3;B01
201800046269;0;7;0;0;2;1;2;A01
201800046269;0;7;0;0;2;4;2;B01
201800046270;1;7;0;0;2;7;12;A01
201800046270;1;33;0;0;2;3;1;B01
201800046271;1;10;0;5;0;3;0;A01
201800046272;2;10;0;0;2;1;1;A01
201800046272;2;10;0;0;2;4;1;B01
201800046273;2;32;0;0;0;0;1;A01
201800046274;2;7;0;0;2;2;12;A01
201800046274;2;33;0;0;2;3;3;B01
201800046275;1;7;0;0;2;1;1;A01
201800046275;1;7;0;0;2;4;0;B01
201800046276;2;7;0;0;2;6;1;B01
201800046276;2;7;0;0;2;2;2;A01
201800046277;2;7;0;0;2;1;2;A01
201800046277;2;7;0;0;2;4;2;C01
201800046277;2;7;0;0;2;4;2;B01
201800046278;2;7;0;0;0;1;0;A01
201800046279;2;10;0;0;2;1;1;A01
201800046279;2;10;0;4;0;1;1;B01
201800046280;1;7;0;0;2;2;12;A01
201800046280;1;31;0;0;2;8;1;B01
201800046281;2;7;0;0;2;1;2;A01
201800046281;2;7;0;0;2;4;1;B01
201800046282;1;33;0;0;2;3;1;A01
201800046282;1;7;0;0;2;5;1;B01
201800046283;1;7;0;0;2;4;2;C01
201800046283;1;7;0;0;2;1;2;A01
201800046283;1;7;0;0;2;4;2;B01
201800046284;2;7;0;0;2;6;11;A01
201800046284;2;33;0;0;2;7;0;B01
201800046285;2;31;0;0;2;1;2;A01
201800046285;2;10;0;0;2;5;2;B01
201800046286;2;33;0;0;2;8;3;A01
201800046286;2;7;0;0;2;7;12;B01
201800046287;1;34;0;15;0;8;9;A01
201800046288;2;7;0;0;2;7;23;B01
201800046288;1;7;0;0;2;3;11;A01
201800046288;2;14;0;0;2;5;2;C01
201800046289;1;7;0;0;2;7;2;A01
201800046289;1;7;0;0;2;8;0;B01
201800046290;2;7;0;0;2;5;12;B01
201800046290;2;7;0;0;2;3;3;A01
201800046291;1;34;0;3;2;7;3;A01
201800046291;1;7;0;0;2;8;11;Z01
201800046292;1;7;0;4;0;1;0;A01
201800046293;2;7;0;0;2;0;12;A01
201800046293;2;31;0;0;2;4;1;B01
201800046294;2;7;0;0;0;1;1;A01
201800046295;1;10;0;4;0;1;1;A01
201800046296;2;7;0;4;0;1;13;A01
201800046297;2;7;0;0;2;7;1;C01
201800046297;2;7;0;0;2;3;13;A01
201800046297;2;7;0;0;2;4;2;B01
201800046298;2;10;0;3;0;1;0;A01
201800046299;2;7;0;0;2;1;2;A01
201800046299;2;10;0;0;2;4;1;D01
201800046299;2;7;0;0;2;4;2;B01
201800046299;1;7;0;0;2;4;1;E01
201800046299;2;7;0;0;2;4;2;C01
201800046300;2;7;0;4;0;8;1;A01
201800046301;2;7;0;4;2;7;1;B01
201800046301;2;7;0;0;2;0;1;C01
201800046301;2;7;0;0;2;8;13;A01
201800046302;1;7;0;0;2;6;18;A01
201800046302;1;13;0;0;2;3;12;B01
201800046303;1;33;0;0;2;7;3;A01
201800046303;1;7;0;0;2;8;1;B01
201800046304;2;7;0;0;2;4;2;C01
201800046304;2;7;0;0;2;1;2;A01
201800046304;2;7;0;0;2;4;2;B01
201800046305;1;34;0;0;0;8;21;A01
201800046306;2;33;0;0;2;7;3;A01
201800046306;2;15;0;0;6;8;1;B01
201800046307;1;10;0;0;2;6;0;A01
201800046307;1;7;0;0;2;1;1;B01
201800046308;1;10;0;0;2;1;2;A01
201800046308;1;7;0;0;2;4;2;C01
201800046308;1;7;0;0;2;4;2;B01
201800046309;2;10;0;0;2;2;21;C01
201800046309;2;7;0;1;0;2;21;A01
201800046309;2;10;0;0;2;6;23;B01
201800046310;2;7;0;4;0;1;1;A01
201800046311;2;7;0;0;2;8;11;A01
201800046311;2;7;0;0;2;2;1;B01
201800046312;0;10;0;0;2;1;1;B01
201800046312;1;10;0;0;2;8;5;A01
201800046313;1;15;0;4;0;2;14;A01
201800046314;1;7;0;0;6;6;9;A01
201800046314;1;31;0;0;2;7;1;B01
201800046315;1;10;0;0;2;1;2;A01
201800046315;1;10;0;0;2;4;2;B01
201800046316;1;7;0;0;2;6;9;B01
201800046316;1;7;0;0;2;3;1;C01
201800046316;1;7;0;0;2;3;1;A01
201800046317;1;7;0;0;2;7;12;A01
201800046317;1;31;0;0;2;3;1;B01
201800046318;2;10;0;0;2;1;2;A01
201800046318;2;7;0;0;2;4;2;B01
201800046319;2;10;0;0;2;1;2;A01
201800046319;2;10;0;0;2;4;2;B01
201800046319;2;10;0;0;2;4;2;C01
201800046320;1;7;0;0;2;2;14;A01
201800046320;1;7;0;0;2;8;1;B01
201800046321;1;7;0;0;0;0;1;A01
201800046322;1;33;0;0;2;4;2;A01
201800046322;1;10;0;0;2;4;2;B01
201800046323;2;10;0;1;0;0;1;B01
201800046323;2;10;0;4;0;0;0;Z01
201800046324;1;7;0;4;0;1;1;A01
201800046325;2;7;0;0;2;5;9;A01
201800046325;2;7;0;0;2;2;1;B01
201800046326;2;7;0;0;2;4;1;B01
201800046326;2;7;0;0;2;1;1;A01
201800046327;1;7;0;3;0;4;1;A01
201800046328;1;7;0;4;0;1;1;A01
201800046329;2;7;0;0;2;3;9;B01
201800046329;2;13;0;0;2;2;1;A01
201800046330;2;33;0;3;0;1;12;A01
201800046331;1;7;0;4;0;1;1;A01
201800046331;1;7;0;4;0;1;1;B01
201800046332;2;10;0;0;2;3;1;C01
201800046332;2;7;0;0;2;2;1;A01
201800046332;2;7;0;0;2;4;2;B01
201800046333;2;7;0;2;0;9;1;A01
201800046334;2;7;0;0;2;4;2;B01
201800046334;2;17;0;0;2;1;2;C01
201800046334;2;7;0;0;2;3;1;D01
201800046334;2;7;0;0;2;4;1;A01
201800046335;2;10;0;0;2;6;1;C01
201800046335;2;31;0;0;2;3;3;B01
201800046335;2;7;0;0;2;2;12;A01
201800046336;1;7;0;0;2;4;23;B01
201800046336;1;7;0;1;0;1;1;A01
201800046337;1;7;0;16;0;9;1;A01
201800046338;2;7;0;0;2;4;1;A01
201800046338;2;7;0;0;2;1;1;B01
201800046339;2;7;0;4;0;0;19;A01
201800046340;1;7;0;14;0;0;19;A01
201800046341;2;7;0;0;2;6;3;B01
201800046341;2;34;0;0;2;8;11;A01
201800046342;2;10;0;6;0;9;19;A01
201800046343;2;7;0;0;2;6;1;A01
201800046343;2;10;0;0;2;1;2;B01
201800046344;2;14;0;8;0;2;14;A01
201800046345;2;7;0;0;2;1;2;B01
201800046345;2;10;0;0;2;4;2;C01
201800046345;2;7;0;0;2;1;1;A01
201800046346;1;34;0;16;2;7;19;A01
201800046347;2;33;0;0;2;1;2;B01
201800046347;2;7;0;0;2;6;1;A01
201800046348;2;32;0;0;2;8;1;B01
201800046348;2;7;0;0;2;7;11;A01
201800046349;1;33;0;0;2;2;19;B01
201800046349;1;7;0;0;2;6;1;A01
201800046350;1;7;0;0;2;1;1;A01
201800046350;1;7;0;0;2;4;1;B01
201800046351;1;7;0;0;2;3;1;A01
201800046351;1;7;0;0;2;2;14;Z01
201800046352;2;10;0;0;2;1;1;A01
201800046352;2;33;0;0;2;8;1;B01
201800046353;2;10;0;0;2;8;19;A01
201800046354;1;7;0;0;2;1;1;A01
201800046354;1;14;0;0;2;6;1;C01
201800046354;1;7;0;0;2;4;14;B01
201800046355;2;34;0;0;2;2;12;A01
201800046355;1;7;0;0;2;3;1;B01
201800046356;2;7;0;16;0;8;19;A01
201800046357;2;7;0;0;2;1;2;Z01
201800046357;1;7;0;0;2;4;1;A01
201800046358;1;33;0;16;0;8;19;A01
201800046359;1;15;0;0;2;6;1;A01
201800046359;1;7;0;0;2;2;19;B01
201800046360;1;17;0;0;2;8;1;B01
201800046360;1;7;0;0;2;1;19;A01
201800046361;2;15;0;0;2;1;2;A01
201800046361;2;15;0;0;2;4;2;B01
201800046361;2;7;0;0;2;7;2;C01
201800046362;1;10;0;0;2;5;24;B01
201800046362;1;10;0;1;0;3;1;A01
201800046363;2;7;0;0;2;4;1;B01
201800046363;1;10;0;0;2;1;1;A01
201800046364;1;7;0;0;2;5;1;A01
201800046364;1;7;0;0;6;2;1;C01
201800046364;1;34;0;0;2;1;2;B01
201800046365;1;10;0;13;6;2;14;A01
201800046366;2;7;0;16;0;4;19;A01
201800046367;1;7;0;16;0;7;19;A01
201800046368;2;33;0;0;2;4;1;B01
201800046368;2;7;0;0;2;1;1;A01
201800046369;1;31;0;0;2;7;1;B01
201800046369;1;7;0;0;2;3;11;A01
201800046370;1;7;0;16;0;0;19;A01
201800046371;1;7;0;14;0;1;19;A01
201800046372;2;7;0;16;0;3;1;A01
201800046373;1;7;0;14;0;2;19;A01
201800046374;2;7;0;16;2;3;19;A01
201800046375;2;7;0;0;2;1;1;A01
201800046375;2;10;0;0;2;4;1;B01
201800046376;1;31;0;0;2;1;2;A01
201800046376;1;33;0;0;2;4;1;B01
201800046377;1;7;0;0;2;4;2;B01
201800046377;1;7;0;0;2;1;12;A01
201800046377;1;10;0;0;2;4;2;C01
201800046378;2;7;0;0;2;4;1;B01
201800046378;2;33;0;0;2;8;19;A01
201800046379;1;7;0;0;2;1;1;A01
201800046379;1;7;0;0;2;4;2;C01
201800046379;1;10;0;0;2;4;2;B01
201800046380;2;7;0;0;2;2;6;B01
201800046380;0;7;0;0;2;3;1;A01
201800046381;1;7;0;1;0;1;1;A01
201800046382;2;7;0;0;2;4;2;B01
201800046382;2;7;0;0;2;1;1;A01
201800046383;1;7;0;3;2;1;1;A01
201800046383;1;7;0;0;2;5;2;B01
201800046384;2;7;0;0;2;8;1;A01
201800046384;2;7;0;0;2;7;14;Z01
201800046385;2;31;0;0;2;8;3;A01
201800046385;2;7;0;0;2;7;12;B01
201800046386;2;10;0;0;2;1;1;A01
201800046386;2;10;0;0;2;4;2;C01
201800046386;2;10;0;0;2;4;2;B01
201800046387;1;7;0;0;2;4;2;D01
201800046387;1;10;0;0;2;4;2;C01
201800046387;1;7;0;0;2;4;2;B01
201800046387;1;7;0;0;2;4;2;E01
201800046387;1;7;0;0;2;1;2;A01
201800046388;1;10;0;0;2;4;2;B01
201800046388;1;7;0;0;2;1;2;A01
201800046389;2;7;0;0;2;4;1;B01
201800046389;2;10;0;0;2;1;1;A01
201800046390;2;7;0;16;0;0;1;A01
201800046391;2;7;0;0;2;8;11;A01
201800046391;2;33;0;0;2;7;3;B01
201800046392;2;7;0;0;2;7;12;B01
201800046392;2;33;0;0;2;8;1;A01
201800046393;1;13;0;0;2;1;1;A01
201800046393;1;7;0;0;2;4;2;B01
201800046394;2;7;0;0;2;4;2;C01
201800046394;2;7;0;0;2;1;2;A01
201800046394;2;10;0;0;2;4;2;B01
201800046394;2;7;0;0;2;4;2;D01
201800046394;2;7;0;0;2;4;2;G01
201800046394;2;7;0;0;2;4;2;E01
201800046394;2;7;0;0;2;4;2;1 F
201800046395;1;7;0;4;0;1;1;A01
201800046396;1;10;0;3;0;8;1;A01
201800046397;2;7;0;3;0;7;1;A01
201800046398;1;7;0;0;2;1;1;A01
201800046398;1;13;0;0;2;8;17;C01
201800046398;1;7;0;0;2;5;2;B01
201800046399;2;7;0;0;2;5;2;B01
201800046399;2;7;0;0;2;3;12;A01
201800046400;2;7;0;0;2;4;2;B01
201800046400;2;7;0;0;2;4;1;A01
201800046400;2;7;0;0;2;4;2;C01
201800046400;2;7;0;0;2;1;2;D01
201800046401;2;7;0;0;2;4;2;C01
201800046401;2;7;0;0;2;4;2;B01
201800046401;2;7;0;0;2;1;1;A01
201800046402;1;7;0;4;0;1;1;A01
201800046403;1;7;0;0;2;4;2;C01
201800046403;1;10;0;0;2;1;1;A01
201800046403;1;17;0;0;2;4;2;B01
201800046404;1;7;0;14;0;1;19;A01
201800046405;1;7;0;0;2;8;1;B01
201800046405;1;7;0;0;2;7;19;A01
201800046406;2;7;0;0;2;4;1;C01
201800046406;2;7;0;0;2;4;24;B01
201800046406;2;7;0;0;2;1;9;A01
