Num_Acc;catr;voie;v1;v2;circ;nbv;pr;pr1;vosp;prof;plan;lartpc;larrout;surf;infra;situ;env1
201800049187;1;351;;;3;4;1;200;0;1;1;;;2;0;3;0
201800049188;1;35;;;2;2;306;230;0;2;2;;;2;3;3;0
201800049189;2;31;;;3;4;10;300;0;1;1;0;0;2;0;1;99
201800049190;1;33;;;3;4;4;0;0;1;1;;;2;0;3;0
201800049191;1;31;;;1;1;231;740;0;2;3;;;1;3;3;0
201800049192;1;33;;;1;2;6;0;0;2;3;;;1;3;3;0
201800049193;1;31;;;0;2;267;100;0;1;1;;;2;0;3;0
201800049194;1;330;;;3;6;5;710;0;1;1;;;2;0;3;0
201800049195;1;31;;;1;4;272;600;0;1;1;;;1;0;3;0
201800049196;1;31;;;1;4;267;600;0;1;1;;;1;2;3;0
201800049197;1;330;;;3;4;0;800;0;1;1;;;1;0;3;0
201800049198;1;33;;;3;4;23;49;0;1;3;;;1;0;3;0
201800049199;1;330;;;3;5;4;99;0;1;1;;;1;3;3;0
201800049200;1;330;;;3;5;2;849;0;1;1;;;1;3;3;0
201800049201;1;33;;;3;4;12;399;0;1;1;;;1;0;3;0
201800049202;1;31;;;3;4;245;779;0;2;1;;;1;0;3;0
201800049203;1;31;;;3;4;261;549;0;1;1;;;1;0;3;0
201800049204;1;31;;;3;4;241;500;0;1;1;;;1;0;3;0
201800049205;1;31;;;3;4;230;100;0;2;1;;;1;0;3;0
201800049206;1;32;;;3;4;232;800;0;3;1;;;1;0;3;0
201800049207;1;33;;;3;5;9;800;0;2;1;;;1;0;3;0
201800049208;1;31;;;3;4;276;100;0;1;1;;;1;0;3;0
201800049209;1;31;;;3;4;280;899;0;1;1;;;1;0;3;0
201800049210;1;31;;;3;4;280;0;0;1;1;;;1;0;3;0
201800049211;1;33;;;3;4;18;250;0;1;1;;;1;0;3;0
201800049212;1;31;;;1;3;255;600;0;1;1;;;2;0;3;0
201800049213;1;33;;;3;4;6;400;0;1;1;;;1;0;3;0
201800049214;1;330;;;3;5;5;500;0;2;1;;;1;0;3;0
201800049215;1;31;;;3;4;235;899;0;1;1;;;1;0;3;0
201800049216;2;431;;;3;4;14;0;0;1;1;;;1;0;1;0
201800049217;2;431;;;3;4;4;300;0;1;1;;;2;0;3;0
201800049218;1;31;;;1;1;299;299;0;1;3;;;1;3;3;0
201800049219;1;30;;;3;4;23;299;0;1;1;;;2;0;3;0
201800049220;1;31;;;3;4;284;299;0;1;1;;;1;0;3;0
201800049221;1;31;;;3;6;306;200;0;1;3;;;1;0;3;0
201800049222;1;30;;;3;4;16;0;0;1;1;;;7;0;3;0
201800049223;1;31;;;3;2;346;29;0;1;1;;;1;0;3;0
201800049224;1;31;;;3;3;318;500;0;1;1;;;2;0;3;0
201800049225;1;31;;;1;6;297;600;0;1;1;;;2;0;3;0
201800049226;1;30;;;3;4;16;0;0;2;3;;;1;0;3;0
201800049227;1;30;;;3;4;5;300;0;1;1;;;1;0;3;0
201800049228;1;31;;;3;4;332;0;0;1;1;;;1;0;3;0
201800049229;1;31;;;3;4;332;399;0;1;1;;;1;0;3;0
201800049230;1;31;;;3;4;339;600;0;1;1;;;1;0;3;0
201800049231;1;31;;;3;3;344;700;0;1;1;;;1;0;3;0
201800049232;1;31;;;1;4;340;0;0;1;1;;;1;0;3;0
201800049233;1;31;;;3;4;304;700;0;1;2;;;1;0;3;0
201800049234;1;30;;;3;4;18;799;0;2;3;;;1;0;3;0
201800049235;1;31;;;3;2;325;0;0;1;1;;;1;0;3;0
201800049236;1;31;;;3;4;330;799;0;1;1;;;1;2;3;0
201800049237;1;31;;;3;4;348;0;0;2;1;;;1;0;3;0
201800049238;1;31;;;3;4;339;750;0;1;1;;;1;0;3;0
201800049239;1;31;;;3;4;331;899;0;1;1;;;1;0;1;0
201800049240;1;31;;;3;6;311;700;0;1;1;;;1;0;3;0
201800049241;1;31;;;1;5;331;0;0;3;1;;;1;2;3;0
201800049242;1;31;;;3;4;324;299;0;1;3;;;1;0;3;0
201800049243;1;31;;;3;6;320;299;0;1;1;;;1;0;1;0
201800049244;1;31;;;2;2;303;0;0;1;1;;;1;3;3;0
201800049245;1;31;;;3;6;303;899;0;2;1;;;2;2;3;0
201800049246;1;30;;;3;4;0;899;0;1;1;;;1;0;3;0
201800049247;1;30;;;3;4;12;899;0;2;3;;;1;0;3;0
201800049248;2;431;;;3;4;0;899;0;1;1;;;1;3;3;0
201800049249;1;31;;;3;4;345;600;0;1;1;;;1;0;3;0
201800049250;1;31;;;3;4;337;450;0;1;1;;;2;0;3;0
201800049251;1;31;;;3;4;304;700;0;1;2;;;1;0;3;0
201800049252;1;31;;;3;4;343;0;0;1;1;;;2;0;3;0
201800049253;1;31;;;1;1;313;399;0;3;3;;;1;3;3;0
201800049254;1;31;;;3;4;336;953;0;1;1;;;1;0;3;0
201800049255;1;31;;;3;4;292;299;0;1;1;;;1;3;3;0
201800049256;1;31;;;3;6;300;399;0;1;1;;;3;0;3;0
201800049257;2;88;;;3;6;38;400;0;1;1;0;216;1;0;1;99
201800049258;2;88;;;1;1;38;299;0;4;1;;;1;3;3;0
201800049259;1;72;;;1;4;1;799;0;1;1;;;2;0;3;0
201800049260;1;47;;;3;4;13;0;0;1;1;;;2;0;3;0
201800049261;1;47;;;3;4;28;399;0;2;3;;;2;0;3;0
201800049262;1;47;;;3;4;10;800;0;1;1;;;1;0;3;0
201800049263;1;72;;;3;6;11;329;0;1;1;;;1;0;3;0
201800049264;1;72;;;1;3;1;0;3;2;3;;;1;3;3;0
201800049265;1;72;;;3;6;12;899;0;1;1;;;1;0;3;0
201800049266;1;47;;;3;4;24;774;0;2;1;;;1;0;3;0
201800049267;1;72;;;3;4;3;200;0;1;1;;;1;0;3;0
201800049268;2;88;;;3;4;35;700;0;1;1;;;1;0;3;0
201800049269;1;47;;;3;4;11;699;0;1;1;;;1;0;3;0
201800049270;1;47;;;3;4;10;350;0;1;3;;;1;0;3;0
201800049271;1;47;;;3;6;31;100;0;1;1;;;1;0;3;0
201800049272;1;47;;;3;4;19;389;0;1;1;;;1;0;3;0
201800049273;2;88;;;1;2;44;0;0;1;1;;;2;0;3;0
201800049274;1;72;;;3;3;3;0;0;1;1;;;1;0;3;0
201800049275;2;88;;;3;4;43;700;0;1;1;;;1;0;3;0
201800049276;1;47;;;3;4;22;899;0;1;1;;;1;0;3;0
201800049277;2;88;;;3;4;36;400;0;2;1;;;1;0;3;0
201800049278;1;47;;;3;4;11;300;0;1;2;;;1;0;1;0
201800049279;2;88;;;3;4;36;700;0;1;3;;;1;0;3;0
201800049280;1;72;;;3;4;4;250;0;1;1;;;1;0;3;0
201800049281;2;88;;;3;4;46;400;0;1;1;;;4;0;3;0
201800049282;1;72;;;3;6;6;199;0;4;1;;;1;1;3;0
201800049283;2;88;;;3;6;32;599;0;1;1;;;1;0;3;0
201800049284;2;88;;;2;6;32;900;0;1;3;;;1;0;3;0
201800049285;1;47;;;3;4;26;399;0;1;1;;;1;2;3;0
201800049286;2;88;;;3;6;34;299;0;1;1;;;1;0;3;0
201800049287;1;47;;;3;6;12;600;0;1;1;;;1;0;3;0
201800049288;1;47;;;1;4;6;699;0;1;1;;;1;0;3;0
201800049289;2;88;;;1;1;30;0;0;1;1;;;1;0;3;0
201800049290;1;47;;;3;4;18;500;0;1;3;;;1;3;3;0
201800049291;2;88;;;3;4;44;799;0;1;1;;;2;0;3;0
201800049292;1;72;;;3;4;2;500;0;1;1;;;1;0;3;0
201800049293;1;72;;;3;5;16;750;0;1;1;;;1;0;3;0
201800049294;1;47;;;3;4;23;100;0;4;3;;;1;0;3;0
201800049295;1;72;;;3;6;8;300;0;1;1;;;1;0;3;0
201800049296;2;88;;;3;4;44;500;0;1;1;;;1;0;3;0
201800049297;1;47;;;3;4;16;299;0;1;3;;;2;0;3;0
201800049298;2;88;;;3;4;45;599;0;4;1;;;1;0;3;0
201800049299;1;6;;;3;4;455;0;0;1;2;0;0;2;2;1;99
201800049300;1;6;;;1;2;455;600;0;1;1;;;1;1;3;0
201800049301;3;383;;;3;6;15;500;0;1;1;;;2;0;3;0
201800049302;3;301;;;3;3;1;600;0;1;1;;;2;0;3;0
201800049303;3;383;;;1;4;14;250;0;1;1;;;1;0;3;0
201800049304;3;383;;;1;1;7;500;0;1;1;;;1;3;3;0
201800049305;3;383;;;1;1;18;0;0;2;3;;;1;3;3;0
201800049306;1;42;;;3;3;7;199;0;1;1;;;2;0;3;0
201800049307;1;46;;;3;4;57;0;0;1;2;;;1;0;3;0
201800049308;3;383;;;1;1;9;0;0;2;3;;;2;0;3;0
201800049309;1;42;;;1;2;4;99;0;1;3;;;1;3;3;0
201800049310;1;6;;;3;4;449;500;0;2;1;;;2;0;3;0
201800049311;3;383;;;1;4;8;0;0;1;1;;;1;0;3;0
201800049312;3;383;;;1;1;8;500;0;1;3;;;2;0;3;0
201800049313;1;43;;;1;4;2;0;0;1;1;;;1;0;3;0
201800049314;1;43;;;1;4;9;500;0;1;1;;;1;0;3;0
201800049315;3;383;;;1;2;10;0;0;2;1;;;1;0;3;0
201800049316;2;346;;;1;2;34;349;0;1;1;;;1;0;3;0
201800049317;1;46;;;3;4;54;200;0;1;1;;;1;0;3;0
201800049318;1;7;;;1;4;2;220;0;1;1;;;1;2;3;0
201800049319;3;383;;;3;4;8;250;0;3;1;;;1;0;3;0
201800049320;1;43;;;3;4;8;500;0;1;1;;;1;0;3;0
201800049321;1;46;;;1;2;44;400;0;1;1;;;1;0;3;0
201800049322;1;47;;;3;2;5;914;0;1;4;;;1;3;3;0
201800049323;1;7;;;1;3;5;99;0;1;1;;;1;0;3;0
201800049324;2;346;;;1;2;33;0;3;1;1;;;1;0;3;0
201800049325;1;6;;;1;3;441;500;0;2;1;;;1;0;3;0
201800049326;3;383;;;0;3;12;100;0;1;1;;;1;0;3;0
201800049327;1;7;;;2;3;21;0;0;1;1;;;2;0;3;0
201800049328;1;46;;;1;3;6;800;0;1;1;;;1;0;3;0
201800049329;3;383;;;1;3;12;0;0;1;1;;;1;0;3;0
201800049330;1;7;;;1;2;8;399;0;1;1;;;1;0;3;0
201800049331;3;383;;;1;3;18;0;0;2;3;;;1;3;1;0
201800049332;1;43;;;1;8;2;0;0;1;1;;;1;0;3;0
201800049333;1;432;;;4;0;9;200;0;3;1;;;1;0;3;0
201800049334;3;301;;;3;2;3;400;0;1;1;;;1;0;1;0
201800049335;3;383;;;3;4;13;500;0;1;1;;;1;0;3;0
201800049336;1;7;;;3;3;10;100;0;1;1;;;1;0;3;0
201800049337;1;42;;;1;2;3;799;0;1;1;;;1;2;3;0
201800049338;1;7;;;3;6;1;0;0;1;1;;;1;0;3;0
201800049339;1;7;;;1;3;21;900;0;1;1;;;1;0;3;0
201800049340;1;7;;;3;3;30;100;0;4;1;;;1;0;3;0
201800049341;3;383;;;1;5;8;899;0;1;1;;;1;3;3;0
201800049342;4;;;;0;3;0;899;0;1;3;;;1;2;3;0
201800049343;1;43;;;1;1;3;99;0;1;1;;;2;0;1;0
201800049344;3;383;;;1;3;4;300;0;1;1;;;1;0;3;0
201800049345;3;301;;;1;3;1;399;0;2;1;;;2;0;3;0
201800049346;2;346;;;3;4;25;899;0;2;2;;;2;0;3;0
201800049347;3;383;;;1;1;11;0;0;2;3;;;2;0;3;0
201800049348;1;46;;;3;4;26;649;0;4;1;;;1;2;1;0
201800049349;1;42;;;1;2;2;799;0;1;2;;;1;3;3;0
201800049350;1;7;;;0;3;18;399;0;1;1;;;1;0;3;0
201800049351;1;43;;;3;3;2;349;0;1;1;;;1;0;3;0
201800049352;2;346;;;1;1;32;500;0;2;3;;;1;0;3;0
201800049353;3;383;;;1;3;9;100;0;1;2;;;1;0;3;0
201800049354;4;;;;0;9;41;99;0;1;1;;;1;0;3;0
201800049355;2;346;;;3;4;32;0;0;2;1;;;1;0;3;0
201800049356;1;6;;;3;3;450;500;0;4;3;;;2;0;3;0
201800049357;3;383;;;3;3;3;500;0;1;1;;;2;0;3;0
201800049358;2;346;;;3;2;31;549;0;4;1;;;1;0;3;0
201800049359;1;46;;;1;6;13;600;0;1;3;;;1;0;3;0
201800049360;1;42;;;3;6;9;0;0;1;1;;;1;0;3;0
201800049361;3;383;;;1;3;6;900;0;1;1;;;1;1;3;0
201800049362;1;43;;;1;0;9;100;0;1;1;;;1;0;3;0
201800049363;1;7;;;1;3;18;700;0;1;1;;;1;0;3;0
201800049364;1;450;;;1;2;1;0;0;1;1;;;1;3;3;0
201800049365;1;7;;;3;6;3;200;0;1;1;;;1;0;3;0
201800049366;1;7;;;3;3;1;200;0;1;1;;;1;0;3;0
201800049367;1;6;;;1;3;443;0;0;1;3;;;1;3;3;0
201800049368;1;7;;;1;3;3;900;0;1;1;;;1;0;3;0
201800049369;1;43;;;3;4;10;800;0;1;1;;;1;0;3;0
201800049370;1;7;;;1;3;19;833;0;1;1;;;1;0;3;0
201800049371;4;;;;1;3;1;700;0;1;1;;;1;0;3;0
201800049372;1;46;;;3;6;12;100;0;2;1;;;1;0;3;0
201800049373;1;6;;;1;2;455;200;0;1;1;;;1;1;3;0
201800049374;1;43;;;3;3;2;700;0;1;1;;;1;2;3;0
201800049375;1;46;;;1;2;48;799;0;1;1;;;1;0;3;0
201800049376;1;6;;;1;2;455;0;0;1;1;;;1;1;3;0
201800049377;1;46;;;1;2;55;500;0;1;1;;;1;0;3;0
201800049378;1;6;;;3;4;435;0;0;1;1;;;1;0;3;0
201800049379;1;43;;;1;3;2;0;0;1;1;;;1;0;3;0
201800049380;1;43;;;3;5;15;500;0;1;1;;;1;3;3;0
201800049381;1;7;;;3;6;14;800;0;1;1;;;1;0;3;0
201800049382;4;;;;1;1;0;;0;4;1;;;1;0;3;0
201800049383;2;346;;;3;4;31;100;0;2;3;;;2;0;3;0
201800049384;1;46;;;1;4;25;700;0;4;2;;;2;2;2;0
201800049385;2;346;;;3;2;36;799;0;1;1;;;1;0;3;0
201800049386;1;450;;;2;2;7;252;0;1;3;;;1;0;3;0
201800049387;1;43;;;1;4;18;0;0;1;1;;;1;0;3;0
201800049388;1;46;;;1;2;51;299;0;1;1;;;1;0;3;0
201800049389;4;;;;1;4;2;800;0;1;1;;;2;0;3;0
201800049390;1;89;;;3;2;544;200;0;3;2;;;1;0;3;0
201800049391;3;301;;;3;2;4;900;0;1;1;;;1;0;3;0
201800049392;1;46;;;3;2;47;99;0;1;1;;;2;0;3;0
201800049393;3;302;;;3;2;2;49;0;2;1;;;1;0;3;0
201800049394;1;46;;;1;2;51;505;0;1;1;;;1;0;3;0
201800049395;1;46;;;3;4;54;299;0;1;1;;;1;0;3;0
201800049396;3;350;;;1;2;6;400;0;1;1;;;1;0;3;0
201800049397;1;7;;;1;3;2;500;0;2;2;;;1;0;3;0
201800049398;1;7;;;3;4;20;780;0;1;1;;;1;0;3;0
201800049399;1;7;;;3;3;6;599;0;1;1;;;1;2;3;0
201800049400;3;383;;;1;4;6;99;0;1;2;;;1;0;3;0
201800049401;1;46;;;3;0;47;799;0;1;2;;;1;0;3;0
201800049402;1;7;;;0;6;2;299;0;2;3;;;1;0;3;0
201800049403;1;46;;;3;2;58;520;0;1;1;;;1;0;3;0
201800049404;1;47;;;1;3;1;200;0;1;1;;;1;3;3;0
201800049405;1;6;;;1;5;450;500;0;2;2;;;1;0;3;0
201800049406;1;46;;;3;2;59;0;0;2;1;;;1;0;3;0
201800049407;1;46;;;1;2;48;900;0;1;1;;;1;0;3;0
201800049408;1;46;;;1;2;57;0;0;1;1;;;1;0;3;0
201800049409;1;46;;;1;3;41;599;0;2;1;;;1;3;3;0
201800049410;1;6;;;1;1;436;200;0;1;2;;;1;0;3;0
201800049411;4;;;;0;6;2;400;0;1;1;;;1;0;3;0
201800049412;3;383;;;1;3;6;0;0;1;1;;;1;0;3;0
201800049413;3;383;;;1;4;4;400;0;1;1;;;1;0;3;0
201800049414;1;42;;;3;3;4;656;0;1;1;;;1;0;3;0
201800049415;2;7;;;3;4;10;250;0;1;1;;;1;0;1;0
201800049416;1;6;;;1;3;445;399;0;1;1;;;1;0;3;0
201800049417;3;383;;;1;3;10;800;0;2;2;;;1;0;3;0
201800049418;2;346;;;1;2;35;0;0;3;3;;;1;0;3;0
201800049419;1;46;;;1;2;47;599;0;1;1;;;1;0;3;0
201800049420;1;6;;;1;3;450;799;0;2;1;;;1;0;3;0
201800049421;1;7;;;1;3;4;599;0;1;1;;;1;0;3;0
201800049422;3;301;;;3;5;1;399;0;2;1;;;1;3;3;0
201800049423;1;6;;;3;3;427;500;0;1;1;;;1;0;3;0
201800049424;1;7;;;1;3;21;700;0;2;1;;;1;0;3;0
201800049425;1;7;;;1;3;7;750;0;1;1;;;1;0;3;0
201800049426;2;346;;;1;2;40;500;0;1;1;;;1;3;3;0
201800049427;1;7;;;3;2;7;199;0;1;2;;;1;0;3;0
201800049428;1;46;;;3;2;56;99;0;3;2;;;1;0;3;0
201800049429;1;42;;;3;3;5;699;0;1;1;;;1;0;3;0
201800049430;3;383;;;3;3;16;799;0;1;1;;;1;0;3;0
201800049431;1;7;;;1;3;31;799;0;1;1;;;1;0;3;0
201800049432;1;46;;;;;47;700;;;;;;;;;0
201800049433;3;302;;;3;4;1;299;0;2;3;;;1;0;3;0
201800049434;1;6;;;3;2;452;899;0;1;1;;;1;2;3;0
201800049435;1;43;;;1;2;3;200;0;1;1;;;1;3;3;0
201800049436;1;46;;;1;2;41;0;0;1;2;;;1;3;3;0
201800049437;1;7;;;1;3;13;0;0;1;1;;;1;0;3;0
201800049438;3;383;;;1;4;13;0;0;1;1;;;1;0;3;0
201800049439;4;;;;1;2;37;299;0;1;2;;;1;1;3;0
201800049440;3;383;;;3;4;7;41;0;1;1;;;1;0;3;0
201800049441;1;7;;;3;3;31;200;0;1;1;;;2;0;3;0
201800049442;1;46;;;1;3;25;700;0;2;1;;;1;0;3;0
201800049443;2;346;;;3;2;34;900;0;1;1;;;1;0;3;0
201800049444;3;383;;;1;3;6;0;0;1;1;;;1;0;3;0
201800049445;1;7;;;1;3;4;599;0;1;1;;;1;0;3;0
201800049446;1;42;;;1;6;4;349;0;1;1;;;1;0;3;0
201800049447;1;43;;;3;3;3;299;0;1;1;;;1;0;3;0
201800049448;1;7;;;3;6;9;50;0;1;1;;;1;0;3;0
201800049449;2;346;;;3;2;38;500;0;1;1;;;1;0;3;0
201800049450;4;;;;1;2;38;400;0;1;1;;;1;1;3;0
201800049451;1;7;;;1;3;1;600;0;1;1;;;1;0;3;0
201800049452;3;383;;;1;4;7;50;0;1;1;;;1;0;3;0
201800049453;3;1407;;;1;2;2;0;0;1;1;;;1;5;3;0
201800049454;3;383;;;1;3;17;500;0;1;1;;;1;0;3;0
201800049455;1;42;;;3;3;6;400;0;1;1;;;1;0;3;0
201800049456;1;6;;;1;3;453;0;0;3;1;;;1;1;3;0
201800049457;1;46;;;1;3;25;500;0;2;1;;;1;2;3;0
201800049458;1;46;;;1;2;53;200;0;1;2;;;2;0;3;0
201800049459;1;43;;;1;4;12;350;0;1;1;;;1;0;3;0
201800049460;3;383;;;1;2;18;0;0;1;1;;;1;3;3;0
201800049461;3;301;;;1;2;3;392;0;2;1;;;1;0;3;0
201800049462;3;301;;;3;4;5;599;0;1;1;;;1;0;3;0
201800049463;1;46;;;1;2;18;399;0;2;1;;;1;0;3;0
201800049464;1;6;;;1;2;455;0;0;3;2;;;1;2;3;0
201800049465;1;6;;;1;3;447;500;0;1;1;;;1;0;3;0
201800049466;1;46;;;3;2;20;250;0;1;1;;;1;0;3;0
201800049467;2;346;;;1;2;36;500;0;2;1;;;1;0;3;0
201800049468;2;346;;;1;2;32;700;0;1;2;;;1;0;3;0
201800049469;1;7;;;1;1;8;600;0;4;2;;;1;3;3;0
201800049470;1;6;;;3;2;452;600;0;1;1;;;1;0;3;0
201800049471;1;47;;;3;4;0;500;0;1;1;;;1;2;3;0
201800049472;1;7;;;3;6;7;199;0;1;2;;;1;0;3;0
201800049473;3;383;;;3;8;14;699;0;2;1;;;1;0;3;0
201800049474;1;42;;;4;2;4;400;0;1;1;;;1;0;3;0
201800049475;1;6;;;1;2;453;0;0;1;1;;;1;1;3;0
201800049476;1;47;;;1;2;1;0;0;1;1;;;1;2;1;0
201800049477;3;383;;;1;2;12;199;0;1;1;;;1;0;3;0
201800049478;1;42;;;3;7;4;900;0;1;1;;;1;0;3;0
201800049479;1;43;;;1;5;7;99;0;1;1;;;1;0;3;0
201800049480;1;7;;;1;3;11;500;0;1;1;;;2;0;3;0
201800049481;3;302;;;0;2;7;900;0;1;1;;;1;0;3;0
201800049482;1;7;;;1;3;6;0;0;1;1;;;2;3;3;0
201800049483;3;383;;;3;3;7;99;0;1;1;;;1;0;3;0
201800049484;3;383;;;1;2;8;0;0;1;3;;;2;0;3;0
201800049485;2;346;;;3;2;3700;0;0;1;1;;;2;0;3;0
201800049486;2;346;;;3;6;40;650;0;1;1;;;1;0;3;0
201800049487;3;301;;;1;1;0;600;0;4;2;;;2;0;3;0
201800049488;1;42;;;3;4;2;99;0;1;1;;;1;0;3;0
201800049489;2;346;;;3;2;38;500;0;1;1;;;2;0;3;0
201800049490;1;6;;;0;2;455;0;0;1;1;;;1;0;3;0
201800049491;1;43;;;1;3;14;800;0;1;1;;;1;0;3;0
201800049492;1;7;;;0;3;6;500;0;2;3;;;2;0;3;0
201800049493;1;7;;;1;3;26;299;0;1;2;;;2;0;3;0
201800049494;3;383;;;1;4;10;800;0;1;2;;;1;3;3;0
201800049495;2;346;;;3;2;32;400;0;1;3;;;2;0;3;0
201800049496;1;43;;;3;4;8;600;0;1;1;;;1;3;3;0
201800049497;1;7;;;3;3;8;300;0;1;1;;;1;0;3;0
201800049498;2;346;;;1;3;34;349;0;1;1;;;1;0;3;0
201800049499;3;383;;;1;5;9;300;0;2;1;;;2;0;3;0
201800049500;3;383;;;3;7;8;399;0;1;1;;;1;0;3;0
201800049501;3;383;;;1;4;8;300;0;1;1;;;2;0;3;0
201800049502;2;346;;;1;2;34;200;0;1;1;;;2;0;3;0
201800049503;1;7;;;1;3;9;859;3;1;1;;;1;0;3;0
201800049504;2;7;;;3;2;5;599;0;1;1;;;1;5;3;0
201800049505;1;47;;;3;4;1;799;0;1;1;;;1;2;3;0
201800049506;1;46;;;4;3;47;99;0;1;1;;;2;3;3;0
201800049507;2;346;;;1;4;26;0;0;1;1;;;1;3;3;0
201800049508;2;346;;;1;2;35;435;0;1;2;;;1;0;3;0
201800049509;2;346;;;0;2;29;450;0;1;1;;;1;0;3;0
201800049510;2;383;;;1;3;7;900;0;1;1;;;1;0;3;0
201800049511;1;46;;;1;2;21;100;0;1;1;;;1;0;3;0
201800049512;1;42;;;1;4;4;300;0;1;1;;;2;3;3;0
201800049513;3;383;;;3;3;7;534;0;1;1;;;2;0;3;0
201800049514;2;383;;;1;3;16;799;0;1;1;;;2;0;3;0
201800049515;1;7;;;3;5;0;300;0;1;1;;;1;0;3;0
201800049516;1;42;;;1;2;4;0;0;1;1;;;2;0;3;0
201800049517;1;42;;;1;2;4;300;0;1;3;;;2;0;3;0
201800049518;4;;;;3;2;35;600;0;1;3;;;1;1;3;0
201800049519;2;346;;;3;2;38;500;0;1;1;;;2;0;3;0
201800049520;6;46;;N;1;0;17;200;0;1;1;;;1;0;3;0
201800049521;1;6;;;3;2;451;600;0;1;1;;;2;0;3;0
201800049522;3;383;;;3;3;12;699;0;1;1;;;1;0;1;0
201800049523;1;57;;;3;7;0;384;0;1;1;;;1;0;3;0
201800049524;1;57;;;1;1;2;549;0;1;1;;;2;3;3;0
201800049525;1;50;;;3;3;51;0;0;1;1;;;2;0;3;0
201800049526;1;57;;;3;2;2;799;0;1;1;;;1;0;3;0
201800049527;1;57;;;3;3;2;0;0;1;1;;;1;0;3;0
201800049528;1;57;;;3;3;2;599;0;1;1;;;1;3;3;0
201800049529;1;50;;;1;2;69;714;0;1;1;;;1;1;3;0
201800049530;1;57;;;3;2;3;99;0;1;1;;;1;0;3;0
201800049531;2;98;;;3;3;10;0;0;1;1;;;1;0;3;0
201800049532;1;50;;;3;3;48;198;0;1;1;;;1;0;3;0
201800049533;1;570;;;3;3;0;899;0;1;1;;;1;3;3;0
201800049534;2;98;;;3;2;10;0;0;1;1;;;1;0;3;0
201800049535;1;57;;;3;3;1;899;0;1;1;;;2;0;3;0
201800049536;1;57;;;3;2;3;500;0;1;1;;;1;0;3;0
201800049537;1;50;;;1;2;69;570;0;1;1;;;1;1;3;0
201800049538;1;57;;;3;2;5;500;0;1;1;;;2;0;3;0
201800049539;1;57;;;3;2;5;500;0;1;1;;;1;0;3;0
201800049540;1;50;;;3;3;41;400;0;1;1;;;1;0;3;0
201800049541;1;50;;;3;3;49;0;0;1;1;;;2;0;3;0
201800049542;1;57;;;3;3;1;700;0;1;1;;;1;0;3;0
201800049543;1;57;;;3;3;0;100;0;1;1;;;1;0;3;0
201800049544;1;57;;;3;2;4;500;0;1;1;;;1;0;3;0
201800049545;1;50;;;3;3;38;0;0;1;1;;;4;0;3;0
201800049546;1;50;;;3;3;52;0;0;1;1;;;4;0;3;0
201800049547;1;57;;;3;3;5;300;0;1;1;;;1;0;3;0
201800049548;1;57;;;3;2;4;199;0;1;1;;;1;0;3;0
201800049549;1;50;;;3;4;68;449;0;1;1;;;1;0;3;0
201800049550;1;57;;;0;3;5;500;0;2;1;;;1;0;3;0
201800049551;1;50;;;3;3;64;900;0;2;1;;;1;0;3;0
201800049552;1;50;;;3;3;67;500;0;1;2;;;1;0;3;0
201800049553;1;57;;;3;2;5;959;0;1;1;;;1;0;3;0
201800049554;1;57;;;1;2;;;0;1;1;;;1;5;3;0
201800049555;1;57;;;3;2;2;700;0;1;1;;;1;0;3;0
201800049556;1;50;;;1;3;61;750;0;1;3;;;1;0;3;0
201800049557;1;57;;;3;3;0;200;0;1;1;;;1;0;3;0
201800049558;1;57;;;3;3;6;199;0;1;1;;;2;3;3;0
201800049559;1;50;;;1;2;63;0;0;4;1;;;1;3;3;0
201800049560;1;50;;;1;1;50;680;0;4;3;;;1;3;3;0
201800049561;1;570;;;3;3;0;600;0;1;1;;;1;3;3;0
201800049562;1;50;;;1;1;66;69;0;1;1;;;1;3;3;0
201800049563;1;57;;;3;3;0;200;0;4;1;;;1;0;3;0
201800049564;1;57;;;3;2;4;199;0;1;1;;;1;0;3;0
201800049565;1;570;;;1;1;1;399;0;1;3;;;2;0;3;0
201800049566;1;57;;;3;2;4;599;0;1;1;;;1;0;3;0
201800049567;1;57;;;3;2;6;900;0;1;1;;;1;0;3;0
201800049568;1;57;;;1;1;0;100;0;1;1;;;1;0;3;0
201800049569;1;50;;;3;3;65;358;0;1;2;0;;1;0;3;0
201800049570;1;570;;;3;2;0;899;0;1;1;;;1;0;3;0
201800049571;1;57;;;3;2;6;300;0;1;1;;;1;0;3;0
201800049572;1;50;;;3;3;67;0;0;1;1;;;1;0;3;0
201800049573;1;50;;;1;1;50;680;0;4;3;;;1;3;3;0
201800049574;1;50;;;3;3;45;299;0;1;1;;;1;0;3;0
201800049575;2;98;;;3;4;7;199;0;1;1;;;1;2;3;0
201800049576;1;57;;;3;2;3;99;0;1;1;;;1;0;3;0
201800049577;1;50;;;3;3;67;0;0;1;1;;;4;0;3;0
201800049578;1;50;;;3;3;67;300;0;1;1;;;1;0;3;0
201800049579;1;57;;;3;2;5;599;0;1;1;;;1;0;3;0
201800049580;1;50;;;3;3;68;0;0;1;1;;;1;0;3;0
201800049581;1;57;;;3;2;1;294;0;1;3;;;1;0;3;0
201800049582;1;57;;;3;2;6;0;0;1;1;;;1;0;3;0
201800049583;1;50;;;3;3;61;799;0;1;1;;;1;0;3;0
201800049584;1;50;;;3;3;66;849;0;1;1;;;1;0;3;0
